dialogue_id	turn_id	annotations
iris_00057	35	VALID, ACCEPTABLE
iris_00057	37	VALID, VALID
iris_00058	1	VALID, VALID
iris_00058	3	ACCEPTABLE, ACCEPTABLE
iris_00058	5	ACCEPTABLE, VALID
iris_00058	7	VALID, VALID
iris_00058	13	VALID, VALID
iris_00058	15	VALID, VALID
iris_00058	17	VALID, VALID
iris_00058	19	VALID, ACCEPTABLE
iris_00058	21	ACCEPTABLE, INVALID
iris_00058	23	VALID, INVALID
iris_00058	25	VALID, ACCEPTABLE
iris_00058	27	ACCEPTABLE, VALID
iris_00058	33	INVALID, INVALID
iris_00058	35	INVALID, INVALID
iris_00058	37	ACCEPTABLE, VALID
iris_00058	39	INVALID, INVALID
iris_00058	41	VALID, VALID
iris_00058	43	ACCEPTABLE, VALID
iris_00058	45	VALID, VALID
iris_00059	1	VALID, VALID
iris_00059	7	ACCEPTABLE, VALID
iris_00059	9	INVALID, INVALID
iris_00059	11	ACCEPTABLE, INVALID
iris_00059	13	ACCEPTABLE, ACCEPTABLE
iris_00059	15	INVALID, ACCEPTABLE
iris_00059	17	INVALID, ACCEPTABLE
iris_00059	19	ACCEPTABLE, VALID
iris_00059	21	ACCEPTABLE, ACCEPTABLE
iris_00059	27	VALID, VALID
iris_00060	1	VALID, VALID
iris_00060	3	VALID, VALID
iris_00060	5	INVALID, INVALID
iris_00060	7	ACCEPTABLE, INVALID
iris_00060	9	VALID, VALID
iris_00060	11	INVALID, INVALID
iris_00060	13	INVALID, INVALID
iris_00060	19	ACCEPTABLE, ACCEPTABLE
iris_00061	1	VALID, VALID
iris_00061	3	VALID, ACCEPTABLE
iris_00061	5	ACCEPTABLE, VALID
iris_00061	7	INVALID, INVALID
iris_00061	9	ACCEPTABLE, ACCEPTABLE
iris_00061	11	INVALID, INVALID
iris_00062	1	VALID, VALID
iris_00062	7	VALID, VALID
iris_00062	9	INVALID, INVALID
iris_00062	11	VALID, VALID
iris_00062	13	ACCEPTABLE, VALID
iris_00062	15	VALID, VALID
iris_00062	17	VALID, VALID
iris_00062	19	INVALID, INVALID
iris_00062	21	VALID, ACCEPTABLE
iris_00062	27	INVALID, VALID
iris_00062	29	ACCEPTABLE, INVALID
iris_00062	31	ACCEPTABLE, INVALID
iris_00062	33	VALID, INVALID
iris_00062	35	VALID, VALID
iris_00062	37	INVALID, ACCEPTABLE
iris_00062	39	VALID, ACCEPTABLE
iris_00062	41	INVALID, INVALID
iris_00062	47	INVALID, INVALID
iris_00062	49	ACCEPTABLE, ACCEPTABLE
iris_00062	51	INVALID, INVALID
iris_00062	53	VALID, VALID
iris_00063	1	VALID, VALID
iris_00063	3	INVALID, INVALID
iris_00063	5	VALID, ACCEPTABLE
iris_00063	7	ACCEPTABLE, VALID
iris_00063	13	ACCEPTABLE, ACCEPTABLE
iris_00063	15	ACCEPTABLE, ACCEPTABLE
iris_00063	17	ACCEPTABLE, ACCEPTABLE
iris_00063	19	VALID, VALID
iris_00063	21	ACCEPTABLE, INVALID
iris_00063	23	INVALID, ACCEPTABLE
iris_00063	25	ACCEPTABLE, ACCEPTABLE
iris_00063	27	VALID, VALID
iris_00063	33	INVALID, ACCEPTABLE
iris_00063	35	ACCEPTABLE, VALID
iris_00063	37	VALID, ACCEPTABLE
iris_00063	39	INVALID, INVALID
iris_00063	41	ACCEPTABLE, INVALID
iris_00063	43	INVALID, INVALID
iris_00063	45	VALID, VALID
iris_00063	47	INVALID, VALID
iris_00063	53	VALID, VALID
iris_00064	1	VALID, VALID
iris_00064	3	ACCEPTABLE, ACCEPTABLE
iris_00064	5	VALID, VALID
iris_00064	7	VALID, ACCEPTABLE
iris_00064	9	INVALID, VALID
iris_00064	11	ACCEPTABLE, VALID
iris_00064	13	VALID, VALID
iris_00064	19	ACCEPTABLE, VALID
iris_00064	21	ACCEPTABLE, ACCEPTABLE
iris_00064	23	ACCEPTABLE, ACCEPTABLE
iris_00064	25	INVALID, INVALID
iris_00064	27	ACCEPTABLE, INVALID
iris_00064	29	ACCEPTABLE, ACCEPTABLE
iris_00064	31	INVALID, INVALID
iris_00064	33	INVALID, ACCEPTABLE
iris_00064	39	ACCEPTABLE, ACCEPTABLE
iris_00064	41	ACCEPTABLE, ACCEPTABLE
iris_00064	43	VALID, VALID
iris_00064	45	VALID, VALID
