dialogue_id	turn_id	annotations
ticktock_00082	18	INVALID
ticktock_00082	20	ACCEPTABLE
ticktock_00083	4	INVALID
ticktock_00083	6	ACCEPTABLE
ticktock_00083	8	VALID
ticktock_00083	10	INVALID
ticktock_00083	12	INVALID
ticktock_00083	14	INVALID
ticktock_00083	16	INVALID
ticktock_00083	18	ACCEPTABLE
ticktock_00084	2	VALID
ticktock_00084	4	INVALID
ticktock_00084	6	ACCEPTABLE
ticktock_00084	8	ACCEPTABLE
ticktock_00084	10	ACCEPTABLE
ticktock_00084	12	ACCEPTABLE
ticktock_00084	14	ACCEPTABLE
ticktock_00084	16	ACCEPTABLE
ticktock_00085	2	ACCEPTABLE
ticktock_00085	4	ACCEPTABLE
ticktock_00085	6	INVALID
ticktock_00085	8	INVALID
ticktock_00085	10	INVALID
ticktock_00085	12	INVALID
ticktock_00085	14	INVALID
ticktock_00085	16	INVALID
ticktock_00085	22	INVALID
ticktock_00086	2	VALID
ticktock_00086	4	ACCEPTABLE
ticktock_00086	6	ACCEPTABLE
ticktock_00086	8	ACCEPTABLE
ticktock_00086	10	ACCEPTABLE
ticktock_00086	12	VALID
ticktock_00086	14	ACCEPTABLE
ticktock_00086	20	ACCEPTABLE
ticktock_00087	2	VALID
ticktock_00087	4	INVALID
ticktock_00087	6	INVALID
ticktock_00087	8	VALID
ticktock_00087	10	VALID
ticktock_00087	12	INVALID
ticktock_00087	14	VALID
ticktock_00087	20	INVALID
ticktock_00088	2	INVALID
ticktock_00088	4	INVALID
ticktock_00088	6	INVALID
ticktock_00088	8	ACCEPTABLE
ticktock_00088	10	INVALID
ticktock_00088	12	ACCEPTABLE
ticktock_00088	14	ACCEPTABLE
ticktock_00088	20	VALID
ticktock_00088	22	VALID
ticktock_00088	24	ACCEPTABLE
ticktock_00088	26	INVALID
ticktock_00089	2	VALID
ticktock_00089	4	VALID
ticktock_00089	6	INVALID
ticktock_00089	8	VALID
ticktock_00089	14	VALID
ticktock_00089	16	INVALID
ticktock_00089	18	VALID
ticktock_00089	20	INVALID
ticktock_00090	2	VALID
ticktock_00090	4	VALID
ticktock_00090	6	INVALID
ticktock_00090	8	VALID
ticktock_00090	14	INVALID
ticktock_00090	16	INVALID
ticktock_00090	18	INVALID
ticktock_00090	20	INVALID
ticktock_00090	22	INVALID
ticktock_00091	2	VALID
ticktock_00091	4	VALID
ticktock_00091	6	VALID
ticktock_00091	12	INVALID
ticktock_00091	14	INVALID
ticktock_00091	16	INVALID
ticktock_00091	18	ACCEPTABLE
ticktock_00091	20	ACCEPTABLE
ticktock_00091	22	VALID
ticktock_00091	24	VALID
ticktock_00091	26	INVALID
ticktock_00091	32	VALID
ticktock_00091	34	INVALID
ticktock_00091	36	INVALID
ticktock_00092	2	VALID
ticktock_00092	4	VALID
ticktock_00092	6	INVALID
ticktock_00092	8	INVALID
ticktock_00092	10	VALID
ticktock_00092	16	INVALID
ticktock_00092	18	ACCEPTABLE
ticktock_00092	20	VALID
ticktock_00092	22	ACCEPTABLE
ticktock_00092	24	VALID
ticktock_00092	26	VALID
ticktock_00092	28	VALID
ticktock_00092	30	INVALID
ticktock_00093	6	ACCEPTABLE
ticktock_00093	8	INVALID
ticktock_00093	10	ACCEPTABLE
ticktock_00093	12	INVALID
ticktock_00093	14	INVALID
ticktock_00093	16	VALID
ticktock_00093	18	INVALID
ticktock_00093	20	INVALID
ticktock_00094	4	INVALID
ticktock_00094	6	ACCEPTABLE
ticktock_00094	8	VALID
ticktock_00094	10	INVALID
ticktock_00094	12	INVALID
ticktock_00094	14	INVALID
ticktock_00094	16	VALID
ticktock_00094	18	VALID
ticktock_00095	2	VALID
ticktock_00095	4	ACCEPTABLE
ticktock_00095	6	ACCEPTABLE
ticktock_00095	8	ACCEPTABLE
ticktock_00095	10	VALID
ticktock_00095	12	ACCEPTABLE
ticktock_00095	14	ACCEPTABLE
ticktock_00095	16	VALID
ticktock_00095	22	ACCEPTABLE
ticktock_00096	2	VALID
ticktock_00096	4	ACCEPTABLE
ticktock_00096	6	INVALID
ticktock_00096	8	ACCEPTABLE
ticktock_00096	10	INVALID
ticktock_00096	12	INVALID
ticktock_00096	14	VALID
ticktock_00096	20	VALID
ticktock_00096	22	VALID
ticktock_00096	24	INVALID
ticktock_00097	2	VALID
ticktock_00097	4	VALID
ticktock_00097	6	VALID
ticktock_00097	8	VALID
ticktock_00097	10	ACCEPTABLE
ticktock_00097	16	ACCEPTABLE
ticktock_00097	18	VALID
ticktock_00097	20	INVALID
ticktock_00097	22	VALID
ticktock_00097	24	VALID
ticktock_00098	2	VALID
ticktock_00098	4	INVALID
ticktock_00098	6	ACCEPTABLE
ticktock_00098	12	ACCEPTABLE
ticktock_00098	14	ACCEPTABLE
ticktock_00098	16	INVALID
ticktock_00098	18	ACCEPTABLE
ticktock_00098	20	INVALID
ticktock_00098	22	INVALID
ticktock_00098	24	VALID
ticktock_00099	2	VALID
ticktock_00099	8	ACCEPTABLE
ticktock_00099	10	ACCEPTABLE
ticktock_00099	12	ACCEPTABLE
ticktock_00099	14	ACCEPTABLE
ticktock_00099	16	INVALID
ticktock_00099	18	VALID
ticktock_00099	20	ACCEPTABLE
ticktock_00099	22	ACCEPTABLE
ticktock_00100	4	INVALID
ticktock_00100	6	ACCEPTABLE
ticktock_00100	8	INVALID
ticktock_00100	10	ACCEPTABLE
ticktock_00100	12	VALID
ticktock_00100	14	ACCEPTABLE
ticktock_00100	16	VALID
ticktock_00100	18	INVALID
ticktock_00101	4	INVALID
ticktock_00101	6	INVALID
ticktock_00101	8	INVALID
ticktock_00101	10	INVALID
ticktock_00101	12	INVALID
ticktock_00101	14	INVALID
ticktock_00101	16	INVALID
ticktock_00101	18	INVALID
ticktock_00101	24	INVALID
ticktock_00102	2	VALID
ticktock_00102	4	ACCEPTABLE
ticktock_00102	6	ACCEPTABLE
ticktock_00102	8	INVALID
ticktock_00102	10	INVALID
ticktock_00102	12	VALID
ticktock_00102	14	VALID
ticktock_00102	20	INVALID
ticktock_00102	22	INVALID
ticktock_00103	2	VALID
ticktock_00103	4	INVALID
ticktock_00103	6	INVALID
ticktock_00103	8	VALID
ticktock_00103	10	ACCEPTABLE
ticktock_00103	12	INVALID
ticktock_00103	18	INVALID
ticktock_00103	20	VALID
ticktock_00103	22	VALID
ticktock_00103	24	INVALID
ticktock_00104	2	VALID
ticktock_00104	4	VALID
ticktock_00104	6	INVALID
ticktock_00104	8	VALID
ticktock_00104	14	INVALID
ticktock_00104	16	INVALID
ticktock_00104	18	VALID
ticktock_00104	20	INVALID
ticktock_00104	22	INVALID
ticktock_00104	24	INVALID
ticktock_00105	2	INVALID
ticktock_00105	4	ACCEPTABLE
ticktock_00105	10	ACCEPTABLE
ticktock_00105	12	VALID
ticktock_00105	14	ACCEPTABLE
ticktock_00105	16	ACCEPTABLE
ticktock_00105	18	ACCEPTABLE
ticktock_00105	20	VALID
ticktock_00105	22	ACCEPTABLE
ticktock_00106	2	VALID
ticktock_00106	8	ACCEPTABLE
ticktock_00106	10	INVALID
ticktock_00106	12	INVALID
ticktock_00106	14	VALID
ticktock_00106	16	ACCEPTABLE
ticktock_00106	18	ACCEPTABLE
ticktock_00106	20	ACCEPTABLE
ticktock_00106	22	VALID
ticktock_00106	28	INVALID
ticktock_00107	2	VALID
ticktock_00107	4	ACCEPTABLE
ticktock_00107	6	VALID
ticktock_00107	8	VALID
ticktock_00107	10	INVALID
ticktock_00107	12	ACCEPTABLE
ticktock_00107	14	INVALID
ticktock_00107	20	VALID
ticktock_00108	2	VALID
ticktock_00108	4	INVALID
ticktock_00108	6	VALID
ticktock_00108	8	VALID
ticktock_00108	10	INVALID
ticktock_00108	12	VALID
ticktock_00108	14	INVALID
ticktock_00108	20	ACCEPTABLE
ticktock_00108	22	VALID
ticktock_00109	2	VALID
ticktock_00109	4	VALID
ticktock_00109	6	INVALID
ticktock_00109	8	INVALID
ticktock_00109	10	INVALID
ticktock_00109	12	INVALID
ticktock_00109	18	INVALID
ticktock_00109	20	VALID
ticktock_00109	22	INVALID
ticktock_00109	24	VALID
ticktock_00110	2	VALID
ticktock_00110	4	VALID
ticktock_00110	6	ACCEPTABLE
ticktock_00110	8	INVALID
ticktock_00110	14	INVALID
ticktock_00110	16	INVALID
ticktock_00110	18	INVALID
ticktock_00110	20	VALID
ticktock_00111	2	ACCEPTABLE
ticktock_00111	4	VALID
ticktock_00111	6	INVALID
ticktock_00111	8	VALID
ticktock_00111	14	INVALID
ticktock_00111	16	INVALID
ticktock_00111	18	INVALID
ticktock_00111	20	INVALID
ticktock_00111	22	ACCEPTABLE
ticktock_00111	24	ACCEPTABLE
ticktock_00112	2	VALID
ticktock_00112	4	INVALID
ticktock_00112	10	INVALID
ticktock_00112	12	INVALID
ticktock_00112	14	INVALID
ticktock_00112	16	ACCEPTABLE
ticktock_00112	18	ACCEPTABLE
ticktock_00112	20	VALID
ticktock_00112	22	VALID
ticktock_00113	2	VALID
ticktock_00113	8	ACCEPTABLE
ticktock_00113	10	INVALID
ticktock_00113	12	ACCEPTABLE
ticktock_00113	14	INVALID
ticktock_00113	16	INVALID
ticktock_00113	18	VALID
ticktock_00113	20	INVALID
ticktock_00113	22	VALID
ticktock_00113	28	ACCEPTABLE
ticktock_00113	30	INVALID
ticktock_00113	32	INVALID
ticktock_00114	2	VALID
ticktock_00114	4	VALID
ticktock_00114	6	VALID
ticktock_00114	8	ACCEPTABLE
ticktock_00114	10	VALID
ticktock_00114	16	INVALID
ticktock_00114	18	INVALID
ticktock_00114	20	ACCEPTABLE
ticktock_00114	22	INVALID
ticktock_00114	24	ACCEPTABLE
ticktock_00114	26	VALID
ticktock_00114	28	ACCEPTABLE
ticktock_00115	2	VALID
ticktock_00115	8	ACCEPTABLE
ticktock_00115	10	INVALID
ticktock_00115	12	ACCEPTABLE
ticktock_00115	14	INVALID
ticktock_00115	16	ACCEPTABLE
ticktock_00115	18	VALID
ticktock_00115	20	ACCEPTABLE
ticktock_00115	22	INVALID
ticktock_00115	28	ACCEPTABLE
ticktock_00115	30	INVALID
ticktock_00115	32	ACCEPTABLE
ticktock_00115	34	INVALID
ticktock_00116	2	VALID
ticktock_00116	4	ACCEPTABLE
ticktock_00116	6	ACCEPTABLE
ticktock_00116	8	ACCEPTABLE
ticktock_00116	14	VALID
ticktock_00116	16	ACCEPTABLE
ticktock_00116	18	INVALID
ticktock_00116	20	INVALID
ticktock_00117	2	VALID
ticktock_00117	4	VALID
ticktock_00117	6	VALID
ticktock_00117	8	VALID
ticktock_00117	14	ACCEPTABLE
ticktock_00117	16	ACCEPTABLE
ticktock_00117	18	ACCEPTABLE
ticktock_00117	20	ACCEPTABLE
ticktock_00118	2	VALID
ticktock_00118	4	ACCEPTABLE
ticktock_00118	6	VALID
ticktock_00118	8	VALID
ticktock_00118	14	VALID
ticktock_00118	16	INVALID
ticktock_00118	18	ACCEPTABLE
ticktock_00118	20	VALID
ticktock_00119	2	VALID
ticktock_00119	4	INVALID
ticktock_00119	6	ACCEPTABLE
ticktock_00119	8	ACCEPTABLE
ticktock_00119	14	ACCEPTABLE
ticktock_00119	16	INVALID
ticktock_00119	18	ACCEPTABLE
ticktock_00119	20	ACCEPTABLE
ticktock_00119	22	ACCEPTABLE
ticktock_00119	24	VALID
ticktock_00119	26	VALID
ticktock_00119	28	ACCEPTABLE
ticktock_00120	2	VALID
ticktock_00120	4	VALID
ticktock_00120	6	VALID
ticktock_00120	8	VALID
ticktock_00120	10	VALID
ticktock_00120	12	INVALID
ticktock_00120	14	INVALID
ticktock_00120	16	INVALID
ticktock_00121	2	VALID
ticktock_00121	4	INVALID
ticktock_00121	6	ACCEPTABLE
ticktock_00121	8	INVALID
ticktock_00121	10	VALID
ticktock_00121	12	INVALID
ticktock_00121	14	INVALID
ticktock_00121	16	VALID
ticktock_00122	2	VALID
ticktock_00122	4	ACCEPTABLE
ticktock_00122	6	ACCEPTABLE
ticktock_00122	8	ACCEPTABLE
ticktock_00122	10	ACCEPTABLE
ticktock_00122	12	ACCEPTABLE
ticktock_00122	14	ACCEPTABLE
ticktock_00122	16	ACCEPTABLE
ticktock_00123	2	VALID
ticktock_00123	4	VALID
ticktock_00123	6	INVALID
ticktock_00123	8	INVALID
ticktock_00123	10	ACCEPTABLE
ticktock_00123	12	ACCEPTABLE
ticktock_00123	14	INVALID
ticktock_00123	16	INVALID
ticktock_00123	22	ACCEPTABLE
ticktock_00124	2	INVALID
ticktock_00124	4	INVALID
ticktock_00124	6	INVALID
ticktock_00124	8	VALID
ticktock_00124	10	INVALID
ticktock_00124	12	ACCEPTABLE
ticktock_00124	14	VALID
ticktock_00124	20	INVALID
ticktock_00124	22	INVALID
ticktock_00124	24	INVALID
ticktock_00124	26	INVALID
ticktock_00125	2	INVALID
ticktock_00125	4	VALID
ticktock_00125	6	INVALID
ticktock_00125	8	INVALID
ticktock_00125	14	INVALID
ticktock_00125	16	INVALID
ticktock_00125	18	INVALID
ticktock_00125	20	INVALID
ticktock_00125	22	INVALID
ticktock_00126	2	ACCEPTABLE
ticktock_00126	4	INVALID
ticktock_00126	6	ACCEPTABLE
ticktock_00126	12	INVALID
ticktock_00126	14	INVALID
ticktock_00126	16	INVALID
ticktock_00126	18	INVALID
ticktock_00126	20	INVALID
ticktock_00127	2	ACCEPTABLE
ticktock_00127	4	VALID
ticktock_00127	6	INVALID
ticktock_00127	12	INVALID
ticktock_00127	14	INVALID
ticktock_00127	16	INVALID
ticktock_00127	18	INVALID
ticktock_00127	20	INVALID
ticktock_00128	2	VALID
ticktock_00128	4	INVALID
ticktock_00128	6	INVALID
ticktock_00128	12	INVALID
ticktock_00128	14	INVALID
ticktock_00128	16	INVALID
ticktock_00128	18	INVALID
ticktock_00128	20	INVALID
ticktock_00129	2	ACCEPTABLE
ticktock_00129	4	INVALID
ticktock_00129	6	ACCEPTABLE
ticktock_00129	12	INVALID
ticktock_00129	14	INVALID
ticktock_00129	16	VALID
ticktock_00129	18	VALID
ticktock_00129	20	INVALID
ticktock_00130	2	VALID
ticktock_00130	4	ACCEPTABLE
ticktock_00130	6	INVALID
ticktock_00130	12	VALID
ticktock_00130	14	VALID
ticktock_00130	16	VALID
ticktock_00130	18	INVALID
ticktock_00130	20	INVALID
ticktock_00131	2	VALID
ticktock_00131	4	INVALID
ticktock_00131	6	INVALID
ticktock_00131	12	ACCEPTABLE
ticktock_00131	14	VALID
ticktock_00131	16	VALID
ticktock_00131	18	INVALID
ticktock_00131	20	ACCEPTABLE
ticktock_00131	22	VALID
ticktock_00131	24	VALID
ticktock_00131	26	ACCEPTABLE
ticktock_00131	32	ACCEPTABLE
ticktock_00131	34	VALID
ticktock_00131	36	ACCEPTABLE
ticktock_00131	38	ACCEPTABLE
ticktock_00131	40	INVALID
ticktock_00131	42	VALID
ticktock_00132	2	ACCEPTABLE
ticktock_00132	4	VALID
ticktock_00132	10	ACCEPTABLE
ticktock_00132	12	ACCEPTABLE
ticktock_00132	14	ACCEPTABLE
ticktock_00132	16	INVALID
ticktock_00132	18	VALID
ticktock_00132	20	ACCEPTABLE
ticktock_00132	22	INVALID
ticktock_00132	24	INVALID
ticktock_00132	30	ACCEPTABLE
ticktock_00132	32	VALID
ticktock_00132	34	VALID
ticktock_00132	36	VALID
ticktock_00132	38	ACCEPTABLE
ticktock_00133	2	VALID
ticktock_00133	4	VALID
ticktock_00133	6	VALID
ticktock_00133	12	INVALID
ticktock_00133	14	INVALID
ticktock_00133	16	ACCEPTABLE
ticktock_00133	18	VALID
ticktock_00133	20	VALID
ticktock_00133	22	INVALID
ticktock_00133	24	VALID
ticktock_00133	26	INVALID
ticktock_00133	32	VALID
ticktock_00133	34	VALID
ticktock_00133	36	VALID
ticktock_00133	38	INVALID
ticktock_00133	40	ACCEPTABLE
ticktock_00133	42	ACCEPTABLE
ticktock_00134	2	VALID
ticktock_00134	4	INVALID
ticktock_00134	10	ACCEPTABLE
ticktock_00134	12	VALID
ticktock_00134	14	INVALID
ticktock_00134	16	VALID
ticktock_00134	18	ACCEPTABLE
ticktock_00134	20	VALID
ticktock_00134	22	ACCEPTABLE
ticktock_00134	24	INVALID
ticktock_00134	30	VALID
ticktock_00134	32	VALID
ticktock_00134	34	ACCEPTABLE
ticktock_00134	36	VALID
ticktock_00135	2	INVALID
ticktock_00135	4	VALID
ticktock_00135	6	INVALID
ticktock_00135	8	ACCEPTABLE
ticktock_00135	14	INVALID
ticktock_00135	16	ACCEPTABLE
ticktock_00135	18	ACCEPTABLE
ticktock_00135	20	VALID
ticktock_00135	22	VALID
ticktock_00135	24	ACCEPTABLE
ticktock_00135	26	INVALID
ticktock_00135	28	VALID
ticktock_00135	34	ACCEPTABLE
ticktock_00135	36	VALID
ticktock_00135	38	VALID
ticktock_00135	40	INVALID
ticktock_00136	2	VALID
ticktock_00136	4	ACCEPTABLE
ticktock_00136	6	VALID
ticktock_00136	8	ACCEPTABLE
ticktock_00136	14	INVALID
ticktock_00136	16	VALID
ticktock_00136	18	VALID
ticktock_00136	20	ACCEPTABLE
ticktock_00136	22	ACCEPTABLE
ticktock_00136	24	INVALID
ticktock_00136	26	VALID
ticktock_00136	28	VALID
ticktock_00136	34	VALID
ticktock_00136	36	INVALID
ticktock_00136	38	ACCEPTABLE
ticktock_00136	40	ACCEPTABLE
ticktock_00136	42	VALID
ticktock_00136	44	ACCEPTABLE
ticktock_00137	2	VALID
ticktock_00137	4	VALID
ticktock_00137	10	VALID
ticktock_00137	12	VALID
ticktock_00137	14	VALID
ticktock_00137	16	INVALID
ticktock_00137	18	VALID
ticktock_00137	20	VALID
ticktock_00138	2	VALID
ticktock_00138	4	ACCEPTABLE
ticktock_00138	10	ACCEPTABLE
ticktock_00138	12	ACCEPTABLE
ticktock_00138	14	ACCEPTABLE
ticktock_00138	16	ACCEPTABLE
ticktock_00138	18	ACCEPTABLE
ticktock_00138	20	VALID
ticktock_00139	2	VALID
ticktock_00139	4	VALID
ticktock_00139	10	ACCEPTABLE
ticktock_00139	12	VALID
ticktock_00139	14	INVALID
ticktock_00139	16	INVALID
ticktock_00139	18	ACCEPTABLE
ticktock_00139	20	VALID
ticktock_00139	22	VALID
ticktock_00139	24	INVALID
ticktock_00140	2	VALID
ticktock_00140	4	VALID
ticktock_00140	6	VALID
ticktock_00140	8	VALID
ticktock_00140	10	VALID
ticktock_00140	12	VALID
ticktock_00140	14	VALID
ticktock_00140	16	VALID
ticktock_00140	22	VALID
ticktock_00140	24	VALID
ticktock_00140	26	VALID
ticktock_00140	28	VALID
ticktock_00141	2	VALID
ticktock_00141	4	VALID
ticktock_00141	6	INVALID
ticktock_00141	8	INVALID
ticktock_00141	14	INVALID
ticktock_00141	16	INVALID
ticktock_00141	18	INVALID
ticktock_00141	20	INVALID
ticktock_00141	22	INVALID
ticktock_00142	2	VALID
ticktock_00142	4	VALID
ticktock_00142	6	ACCEPTABLE
ticktock_00142	12	VALID
ticktock_00142	14	VALID
ticktock_00142	16	VALID
ticktock_00142	18	VALID
ticktock_00142	20	VALID
ticktock_00143	2	ACCEPTABLE
ticktock_00143	4	VALID
ticktock_00143	6	ACCEPTABLE
ticktock_00143	12	VALID
ticktock_00143	14	ACCEPTABLE
ticktock_00143	16	VALID
ticktock_00143	18	ACCEPTABLE
ticktock_00143	20	VALID
ticktock_00143	22	ACCEPTABLE
ticktock_00143	24	ACCEPTABLE
ticktock_00144	2	VALID
ticktock_00144	8	VALID
ticktock_00144	10	INVALID
ticktock_00144	12	INVALID
ticktock_00144	14	INVALID
ticktock_00144	16	INVALID
ticktock_00144	18	VALID
ticktock_00144	20	INVALID
ticktock_00144	22	INVALID
ticktock_00145	4	VALID
ticktock_00145	6	ACCEPTABLE
ticktock_00145	8	VALID
ticktock_00145	10	ACCEPTABLE
ticktock_00145	12	INVALID
ticktock_00145	14	ACCEPTABLE
ticktock_00145	16	INVALID
ticktock_00145	18	INVALID
ticktock_00145	24	VALID
ticktock_00145	26	INVALID
ticktock_00145	28	ACCEPTABLE
ticktock_00146	2	VALID
ticktock_00146	4	INVALID
ticktock_00146	6	ACCEPTABLE
ticktock_00146	8	INVALID
ticktock_00146	10	VALID
ticktock_00146	16	INVALID
ticktock_00146	18	INVALID
ticktock_00146	20	INVALID
ticktock_00146	22	ACCEPTABLE
ticktock_00146	24	ACCEPTABLE
ticktock_00146	26	INVALID
ticktock_00147	2	VALID
ticktock_00147	4	INVALID
ticktock_00147	10	INVALID
ticktock_00147	12	INVALID
ticktock_00147	14	INVALID
ticktock_00147	16	INVALID
ticktock_00147	18	INVALID
ticktock_00147	20	INVALID
ticktock_00147	22	INVALID
ticktock_00148	2	VALID
ticktock_00148	8	ACCEPTABLE
ticktock_00148	10	VALID
ticktock_00148	12	ACCEPTABLE
ticktock_00148	14	VALID
ticktock_00148	16	VALID
ticktock_00148	18	ACCEPTABLE
ticktock_00148	20	ACCEPTABLE
ticktock_00148	22	ACCEPTABLE
ticktock_00148	28	VALID
ticktock_00148	30	VALID
ticktock_00148	32	ACCEPTABLE
ticktock_00148	34	ACCEPTABLE
ticktock_00148	36	VALID
ticktock_00148	38	ACCEPTABLE
ticktock_00148	40	ACCEPTABLE
ticktock_00149	2	VALID
ticktock_00149	8	VALID
ticktock_00149	10	VALID
ticktock_00149	12	ACCEPTABLE
ticktock_00149	14	ACCEPTABLE
ticktock_00149	16	ACCEPTABLE
ticktock_00149	18	VALID
ticktock_00149	20	ACCEPTABLE
ticktock_00150	2	VALID
ticktock_00150	8	ACCEPTABLE
ticktock_00150	10	ACCEPTABLE
ticktock_00150	12	ACCEPTABLE
ticktock_00150	14	ACCEPTABLE
ticktock_00150	16	VALID
ticktock_00150	18	ACCEPTABLE
ticktock_00150	20	VALID
ticktock_00150	22	VALID
ticktock_00150	28	VALID
ticktock_00150	30	VALID
ticktock_00150	32	VALID
ticktock_00150	34	VALID
ticktock_00150	36	VALID
ticktock_00150	38	VALID
ticktock_00150	40	VALID
ticktock_00151	2	ACCEPTABLE
ticktock_00151	8	ACCEPTABLE
ticktock_00151	10	ACCEPTABLE
ticktock_00151	12	ACCEPTABLE
ticktock_00151	14	ACCEPTABLE
ticktock_00151	16	INVALID
ticktock_00151	18	ACCEPTABLE
ticktock_00151	20	ACCEPTABLE
ticktock_00151	22	ACCEPTABLE
ticktock_00152	4	ACCEPTABLE
ticktock_00152	6	VALID
ticktock_00152	8	ACCEPTABLE
ticktock_00152	10	ACCEPTABLE
ticktock_00152	12	ACCEPTABLE
ticktock_00152	14	ACCEPTABLE
ticktock_00152	16	ACCEPTABLE
ticktock_00152	18	VALID
ticktock_00153	4	VALID
ticktock_00153	6	ACCEPTABLE
ticktock_00153	8	VALID
ticktock_00153	10	INVALID
ticktock_00153	12	ACCEPTABLE
ticktock_00153	14	VALID
ticktock_00153	16	VALID
ticktock_00153	18	VALID
ticktock_00153	24	VALID
ticktock_00154	2	VALID
ticktock_00154	4	INVALID
ticktock_00154	6	VALID
ticktock_00154	8	INVALID
ticktock_00154	10	INVALID
ticktock_00154	12	INVALID
ticktock_00154	14	INVALID
ticktock_00154	20	INVALID
ticktock_00154	22	ACCEPTABLE
ticktock_00154	24	ACCEPTABLE
ticktock_00154	26	VALID
ticktock_00154	28	INVALID
ticktock_00154	30	INVALID
ticktock_00155	2	VALID
ticktock_00155	4	INVALID
ticktock_00155	10	INVALID
ticktock_00155	12	ACCEPTABLE
ticktock_00155	14	INVALID
ticktock_00155	16	INVALID
ticktock_00155	18	INVALID
ticktock_00155	20	VALID
ticktock_00155	22	INVALID
ticktock_00155	24	VALID
ticktock_00156	6	INVALID
ticktock_00156	8	ACCEPTABLE
ticktock_00156	10	INVALID
ticktock_00156	12	INVALID
ticktock_00156	14	ACCEPTABLE
ticktock_00156	16	ACCEPTABLE
ticktock_00156	18	INVALID
ticktock_00156	20	VALID
ticktock_00156	26	VALID
ticktock_00156	28	INVALID
ticktock_00156	30	INVALID
ticktock_00156	32	INVALID
ticktock_00156	34	INVALID
ticktock_00156	36	INVALID
ticktock_00156	38	ACCEPTABLE
ticktock_00156	40	ACCEPTABLE
ticktock_00156	46	INVALID
ticktock_00156	48	INVALID
ticktock_00156	50	INVALID
ticktock_00156	52	ACCEPTABLE
ticktock_00156	54	INVALID
ticktock_00156	56	INVALID
ticktock_00156	58	ACCEPTABLE
ticktock_00156	60	ACCEPTABLE
ticktock_00156	66	ACCEPTABLE
ticktock_00156	68	VALID
ticktock_00156	70	ACCEPTABLE
ticktock_00156	72	ACCEPTABLE
ticktock_00156	74	VALID
ticktock_00156	76	INVALID
ticktock_00156	78	ACCEPTABLE
ticktock_00156	80	INVALID
ticktock_00157	4	VALID
ticktock_00157	6	INVALID
ticktock_00157	8	INVALID
ticktock_00157	10	VALID
ticktock_00157	12	VALID
ticktock_00157	14	VALID
ticktock_00157	16	VALID
ticktock_00157	18	INVALID
ticktock_00158	4	VALID
ticktock_00158	6	VALID
ticktock_00158	8	VALID
ticktock_00158	10	VALID
ticktock_00158	12	VALID
ticktock_00158	14	VALID
ticktock_00158	16	VALID
ticktock_00158	18	VALID
ticktock_00158	24	VALID
ticktock_00159	2	VALID
ticktock_00159	4	ACCEPTABLE
ticktock_00159	6	ACCEPTABLE
ticktock_00159	8	VALID
ticktock_00159	10	ACCEPTABLE
ticktock_00159	12	ACCEPTABLE
ticktock_00159	14	ACCEPTABLE
ticktock_00159	20	VALID
ticktock_00159	22	INVALID
ticktock_00159	24	VALID
ticktock_00160	2	ACCEPTABLE
ticktock_00160	4	INVALID
ticktock_00160	6	ACCEPTABLE
ticktock_00160	8	VALID
ticktock_00160	10	INVALID
ticktock_00160	16	INVALID
ticktock_00160	18	ACCEPTABLE
ticktock_00160	20	INVALID
ticktock_00161	2	VALID
ticktock_00161	4	VALID
ticktock_00161	6	VALID
ticktock_00161	8	VALID
ticktock_00161	10	VALID
ticktock_00161	16	ACCEPTABLE
ticktock_00161	18	VALID
ticktock_00161	20	VALID
ticktock_00161	22	VALID
ticktock_00161	24	VALID
ticktock_00161	26	VALID
ticktock_00161	28	VALID
ticktock_00161	30	INVALID
ticktock_00161	36	ACCEPTABLE
ticktock_00162	2	VALID
ticktock_00162	4	VALID
ticktock_00162	6	ACCEPTABLE
ticktock_00162	8	ACCEPTABLE
ticktock_00162	10	VALID
ticktock_00162	12	ACCEPTABLE
ticktock_00162	14	ACCEPTABLE
ticktock_00162	20	ACCEPTABLE
ticktock_00162	22	VALID
ticktock_00162	24	ACCEPTABLE
ticktock_00162	26	VALID
ticktock_00162	28	ACCEPTABLE
ticktock_00162	30	ACCEPTABLE
ticktock_00162	32	ACCEPTABLE
ticktock_00162	34	ACCEPTABLE
ticktock_00162	40	INVALID
ticktock_00162	42	ACCEPTABLE
ticktock_00162	44	VALID
ticktock_00162	46	VALID
ticktock_00163	2	VALID
ticktock_00163	4	VALID
ticktock_00163	6	VALID
ticktock_00163	8	VALID
ticktock_00163	14	VALID
ticktock_00163	16	VALID
ticktock_00163	18	VALID
ticktock_00163	20	VALID
ticktock_00163	22	VALID
ticktock_00163	24	VALID
ticktock_00164	2	VALID
ticktock_00164	4	ACCEPTABLE
ticktock_00164	10	VALID
ticktock_00164	12	VALID
ticktock_00164	14	VALID
ticktock_00164	16	VALID
ticktock_00164	18	INVALID
ticktock_00164	20	INVALID
ticktock_00164	22	INVALID
ticktock_00164	24	VALID
ticktock_00164	30	ACCEPTABLE
ticktock_00164	32	INVALID
ticktock_00164	34	VALID
ticktock_00164	36	INVALID
ticktock_00164	38	INVALID
ticktock_00164	40	INVALID
ticktock_00164	42	INVALID
ticktock_00164	44	INVALID
ticktock_00164	50	INVALID
ticktock_00165	2	VALID
ticktock_00165	4	VALID
ticktock_00165	6	VALID
ticktock_00165	8	VALID
